,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
6139,duta myanmar berani usirharusnya besok habis salat gerebek duta buddha indonesia gagu,1,0,0,1,1,0,0,0,0,0,0,1
6140,yaelah nama orang sakit mental otak pindah silit wajar denial,0,1,0,0,0,0,0,0,0,0,0,0
6141,dahulu usir cina kota turun turun anakanak siloam usir usir,1,0,0,1,0,0,0,0,1,0,1,0
6142,iya kampret agama indonesia hancur hancur,1,0,1,0,0,0,0,0,1,1,0,0
6143,suka video a way out kolaborasi idiot kabur penjara,0,0,0,0,0,0,0,0,0,0,0,0
6144,politis tai babi koar ucap butuh negara satu republik indonesia jilat bangsakutu loncat,1,1,1,0,0,0,0,0,1,1,0,0
6145,islam jadi fitnah terorisme radikalisme islam indonesia sajankemungkinan terorisme peran elite global jatuh hancur rangkai drama ya,0,0,0,0,0,0,0,0,0,0,0,0
6146,bani cebong pura pura bayar dasar cebong sodor tulang cepat uang wkwk,1,1,0,1,0,0,0,0,1,0,1,0
6147,pecat ngawur paksa betulhahaha ahok tumbang pilih gubernur daerah khusus ibukota,1,0,1,0,0,0,0,0,1,1,0,0
6148,nama sinar film kisah nama sih cewek gaul ngefansndengan sinar cowok ganteng nan populer bisandeket sinar salah satu ubah tampil cewek culunnjadi cewek cantik,0,0,0,0,0,0,0,0,0,0,0,0
6149,jokowi harap skema kerja pembangunanpembangunan lain,0,0,0,0,0,0,0,0,0,0,0,0
6150,cinta pandang sempurna fisik pandang hati cinta buta,0,0,0,0,0,0,0,0,0,0,0,0
6151,bingung islam nusantara ya lahir indonesia islam masuk indonesia nu bentuk organisasi adanislam masuk indonesia raja hindu buddha animi,0,0,0,0,0,0,0,0,0,0,0,0
6152,gari berat justin timberlake nama guna korea suka besuk super junior shinhwa kim tai he,0,0,0,0,0,0,0,0,0,0,0,0
6153,ongkos cetak uang murah cetak uang cadang emas sembarang sedih nih guru ekonomi smpsma partai politik oposisi mentwit,0,0,0,0,0,0,0,0,0,0,0,0
6154,negara coba asai komunis,1,0,0,1,0,1,0,0,0,0,1,0
6155,bani kampret hewan kotor kecebong hewan habitat sawah,1,1,0,1,0,0,0,0,1,0,1,0
6156,kunyuk nih pasu tukang burjoakun nya bokep,1,1,0,1,0,0,0,0,1,0,1,0
6157,orang natural killer deactivate drama countdown bajing,1,1,1,0,0,0,0,0,1,1,0,0
6158,prestasi ahok mafia koruptor nista agama hasil tenggelam jakarta congor cebong,1,1,1,0,1,0,0,0,0,1,0,0
6159,orang bilang genderuwo cinta banding besar genderuwo,0,0,0,0,0,0,0,0,0,0,0,0
6160,minggat gue line cebong barbar isi,1,1,0,1,0,0,0,0,1,0,1,0
6161,besok tempuh uji nasional siap konsentrasi ajar berani jujur raih prestasi baik,0,0,0,0,0,0,0,0,0,0,0,0
6162,alam budaya indonesia sungguh atraktif indah destinasi malaysia apaapanya banding indonesia turis asing indonesia kalah malaysia,0,0,0,0,0,0,0,0,0,0,0,0
6163,percaya komisi berantas korupsi percaya susilo bambang yudhoyono demokrat demokrat korupsi,1,0,0,1,0,0,0,0,1,0,1,0
6164,bubar hati presiden jokowi nilai diktator,1,0,0,1,1,0,0,0,0,0,0,1
6165,ds najib negarawan zalim rejim ph salah bukti salah,0,0,0,0,0,0,0,0,0,0,0,0
6166,baik serah deh tagar klaim mukidiers gusur tahan ikut tagar,1,0,1,0,0,0,0,0,1,1,0,0
6167,nomer indosat pulsa barusan tau pulsa rupiah dipaken,1,1,0,1,0,0,0,0,1,0,1,0
6168,bisa bikin nyata bikin malu prabowo,1,0,1,0,0,0,0,0,1,1,0,0
6169,alhamdulillah moga zakir lanjut usia allah subhanahu wa taala mudah dakwah negara umat hindu takut takut makna ragu percaya bayang,0,0,0,0,0,0,0,0,0,0,0,0
6170,poltak manusia watak babi jaman gencar bela cocotnya monyong bicara bak dewa poltak babi bahan bakar minyak jelas bahan pokok tenaga kerja indonesia pancung mana cocotmu,1,1,1,0,0,0,0,0,1,1,0,0
6171,deklarasi pilih kepala daerah aman anti hoaks warga dukuh sari jabon,0,0,0,0,0,0,0,0,0,0,0,0
6172,buaya bulu,0,0,0,0,0,0,0,0,0,0,0,0
6173,sahabat budidaya prof penuh skala ekonomi teknologi state of the art supply chain manajemen sistem integrasi sustainable development principles maju akuakultur,0,0,0,0,0,0,0,0,0,0,0,0
6174,tahu andanpasangan heteroseksualstraight barangkali landa hamil ancang banding pasang homoseksuallesbianndan kadar buang bayi pasang heteroseksual banding pasang,0,0,0,0,0,0,0,0,0,0,0,0
6175,bijak mukim informal gusur beda warga mukim dukung tahan tanah partai komunis indonesia hina,0,0,0,0,0,0,0,0,0,0,0,0
6176,manusia buat tanah campur tai kucing,1,1,1,0,0,0,0,0,1,1,0,0
6177,lahir rezim politik soeharto kuasa tentara nasional indonesia tunggang,0,0,0,0,0,0,0,0,0,0,0,0
6178,ancam bom mata sipit ya lucu lucu,1,1,1,0,0,0,1,0,0,1,0,0
6179,itusudah jokowi mundur negara satu republik indonesia otot kelompok mu,1,0,1,0,0,0,0,0,1,1,0,0
6180,bagusbersatu teguh berceraiaseng kuasa,1,0,0,1,0,0,0,0,1,0,1,0
6181,cair suasana bangun komunikasi obrol amp tertawa bareng ngevlog,0,0,0,0,0,0,0,0,0,0,0,0
6182,virus tingkat dewa pakai antivirus tahu sarap habis,0,1,0,0,0,0,0,0,0,0,0,0
6183,jokowi jakarta lawan hambalang kisah sinetron cebong kampret,1,1,0,1,0,0,0,0,1,0,1,0
6184,olahraga nama ekstrem bungee jumping banci jumping iya iya banci naik trail banci,0,1,0,0,0,0,0,0,0,0,0,0
6185,tulis impi rangkum impi rakyat impi indonesia,0,0,0,0,0,0,0,0,0,0,0,0
6186,output kecewa,0,0,0,0,0,0,0,0,0,0,0,0
6187,allah subhanahu wa taala dungu biadab layan lukman turut marah ancam azab,1,1,0,1,1,0,0,0,0,0,1,0
6188,maklum kaum onta bodoh indonesia otak dengkul,1,1,0,1,0,0,0,0,1,0,1,0
6189,ava kemi najis banget tai,1,1,1,0,0,0,0,0,1,1,0,0
6190,batal lantik anies angkat soemarsono plt gubernur cc,1,0,1,0,0,0,0,0,1,1,0,0
6191,lengser indonesia,1,0,1,0,0,0,0,0,1,0,0,1
6192,tokoh gus dur presiden aku warga cina warga negara indonesia nya indonesia mw kuasa cina,1,0,1,0,0,1,0,0,0,1,0,0
6193,barel bom bom barel,0,0,0,0,0,0,0,0,0,0,0,0
6194,wkwk jir bera edna sipit,0,0,0,0,0,0,0,0,0,0,0,0
6195,keruk lelah sanggup kerok oke sudah deh kasih minyak cina finishing selesai ambil gel pakai,0,0,0,0,0,0,0,0,0,0,0,0
6196,ya nama calon wakil gubernur goblok erti atur debatkelihatan bego licik sandiaga uno,1,1,1,0,0,0,0,0,1,1,0,0
6197,kaca idiot idiot panggil idiot,1,1,1,0,0,0,1,0,0,1,0,0
6198,kepala dusun kaligayam tolak hoaks sukses pilih kepala daerah,0,0,0,0,0,0,0,0,0,0,0,0
6199,kritis tangkap negara sinting,1,1,0,1,0,0,0,0,1,0,1,0
6200,ajak dialog tolak wajar rakyat tuduh antek komunis,1,0,0,1,0,0,0,0,1,0,1,0
6201,prabowo calon presiden presiden rakyat memilihaku senang rakyat indonesia butuh hibur,0,0,0,0,0,0,0,0,0,0,0,0
6202,gue bilang babi ahok kafir gue gerombol babi ahok rasa,1,1,0,1,1,0,0,0,0,0,1,0
6203,tunggu sajanada beda komunis komunis gaya,0,0,0,0,0,0,0,0,0,0,0,0
6204,atur perintah ganti undang undang organisasi masyarakat produk rezim represif anti islam,1,0,1,0,1,0,0,0,0,1,0,0
6205,sa nama akun kayak asing ya asa doang,0,0,0,0,0,0,0,0,0,0,0,0
6206,tolol bangsat,1,1,1,0,0,0,0,0,1,1,0,0
6207,aduh tai,0,0,0,0,0,0,0,0,0,0,0,0
6208,jajah cina jajah arab banyak atur jual negara as biar bacot langsung tebas sok suci munafik orang dank bisa,1,1,0,1,0,1,0,0,0,0,1,0
6209,jejak digital dungu,1,1,1,0,0,0,0,0,1,1,0,0
6210,diktator jokowi serius dewan wakil rakyat bersih korupsi,1,0,1,0,0,0,0,0,1,1,0,0
6211,bangsat acc habis lock tai,0,1,0,0,0,0,0,0,0,0,0,0
6212,ah prabowo citra,1,0,1,0,0,0,0,0,1,1,0,0
6213,oiyaaa nama tampon kayak asing sih nama hahanuda sabar banget,0,0,0,0,0,0,0,0,0,0,0,0
6214,main malaysia terpngaruh laga label match gengsi harga bangsa fokus main beda beban moga piala asia timnas,0,0,0,0,0,0,0,0,0,0,0,0
6215,jokowi bilang diktator dukung lapor orang kritik jokowi polisi sih goblok,1,0,1,0,0,0,0,0,1,1,0,0
6216,setya novanto bebas sok dukung bubar bentuk lembaga bersih,1,0,0,1,0,0,0,0,1,0,0,1
6217,agama alat pecah bangsa yuk jalur titip negara sang rangkul ulama presiden,0,0,0,0,0,0,0,0,0,0,0,0
6218,aku wartawan kosakata gembel,1,1,1,0,0,0,0,0,1,1,0,0
6219,handphone cina ya mas,0,0,0,0,0,0,0,0,0,0,0,0
6220,umat hindu selamat ulang presiden soeharto,0,0,0,0,0,0,0,0,0,0,0,0
6221,i can love cinta monyet cinta layak remaja asa tahan,0,0,0,0,0,0,0,0,0,0,0,0
6222,tertawa anjir,0,1,0,0,0,0,0,0,0,0,0,0
6223,twitter bo kualitas foto nyata beda harga mahal service amatnini gue bilang alam bo puluh kali puluh perek hasil memuaskanmenyesalboviatwitter,0,1,0,0,0,0,0,0,0,0,0,0
6224,selamat ngewe halal bro,0,1,0,0,0,0,0,0,0,0,0,0
6225,situ produsen taplak kotak lejit usaha,0,0,0,0,0,0,0,0,0,0,0,0
6226,selamat jalan ibadah salat asar semangat amp gemar dk umat islam,0,0,0,0,0,0,0,0,0,0,0,0
6227,kayak monyet lis v pulang oi pulang,0,1,0,0,0,0,0,0,0,0,0,0
6228,kampanye racist bicara nya ahok untung goblok kafir untung perkosa bunuh enak duit,1,1,1,0,1,0,0,1,0,1,0,0
6229,kristen kulit mulus nekat raup pakai anggur jamu pedih,0,0,0,0,0,0,0,0,0,0,0,0
6230,kumpul teman nista agamantdk empati korban banjir puji jujungannya,1,0,0,1,0,0,0,0,1,0,1,0
6231,a idealis pandai simpan rahasia sombong,0,0,0,0,0,0,0,0,0,0,0,0
6232,warganet jokowi diktator jokowi pro cina jokowi pro rakyat,1,0,1,0,0,1,0,0,0,1,0,0
6233,wakil ketua partai demokrat syarif hasan unjung kantor dasar kena pajak partai adil sejahtera selasa terima presiden partai adil sejahtera muhammad sohibul iman sekretariat jenderal partai adil sejahtera mustafa kamal pimpin partai akrab bicara isu isu bangsa si,0,0,0,0,0,0,0,0,0,0,0,0
6234,haha bawa asa bang cebong juang bawa asa,1,1,1,0,0,0,0,0,1,1,0,0
6235,makasihniya dom yoyakarta universitas kristen,0,0,0,0,0,0,0,0,0,0,0,0
6236,eh lgbt uh bilang gue gantengsory gue normal suka cewek beda suka laki,0,1,0,0,0,0,0,0,0,0,0,0
6237,karyawan pt sopindo ds halimbe deklarasi anti hoaks amp pilih kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0
6238,df ajak sutiyoso gabung lbpamhp kawan kawan jokowi presiden ri df donatur utama citra jokowi susilo bambang yudhoyono koalisi lbpamhp kawan kawan angkat df menteri rumah oktober mudah,0,0,0,0,0,0,0,0,0,0,0,0
6239,buku lawasgt tangklukan abangan tarekat bangkit agama jawa ahmad syafii mufid halaman harga minat,0,0,0,0,0,0,0,0,0,0,0,0
6240,amit amit mulut congor satwa nama anjing sih,1,1,1,0,0,0,1,0,0,1,0,0
6241,rekayasa kacung asing csnbikin maluuuuu,1,1,0,1,0,0,0,0,1,0,1,0
6242,seteru guru tiga murid seteru beda ideologi soekarno nasionalisme musso komunis kartosoewirjo islam radikalnkeduanya lawan soekarno mati utuh negara satu republik indonesia,0,0,0,0,0,0,0,0,0,0,0,0
6243,berulangkali lapor masyarakat kait ujar benci amp fitnah noda agama amp ulama proses polisi super lambat sigap polisi tangkap aktivis surat pemberitahuan tahun ustaz alfian amp bang jonru ginting,1,0,0,1,0,0,0,0,1,0,1,0
6244,human resources departement nya bayiiiik huh lupa sih dasar gembrot,0,1,0,0,0,0,0,0,0,0,0,0
6245,raja jujur joki tunggang buaya selamat turun,0,0,0,0,0,0,0,0,0,0,0,0
6246,turun jokowi apa makan nya minum nya teh botol apa nya muara nya turun jokowi,1,0,1,0,0,0,0,0,1,0,0,1
6247,aneh lagu mic doang abang,0,0,0,0,0,0,0,0,0,0,0,0
6248,perintah indonesia keluar rancang undang undang anti buddha biar buddha indonesia usir indonesia,1,0,0,1,1,0,0,0,0,0,1,0
6249,hikayat misa melayu hikayat cerita salah silah sultan perak budaya negeri perak hikayat karang arang raja chulan ibn raja hamid,0,0,0,0,0,0,0,0,0,0,0,0
6250,kapal karam monyet kasihan patah hati,0,1,0,0,0,0,0,0,0,0,0,0
6251,mayoritas etnis cina dkinmengapa solid dukung nista agama islamndendamntidak nasionalis,1,0,0,1,1,1,0,0,0,0,1,0
6252,tau reaksi pakde dengar mulut alfian tanjung rusak tebar fitnah eh dasar jokowi diktator,1,0,1,0,0,0,0,0,1,1,0,0
6253,sebentar sih joko nyungsep kayak oh oke santa kali hehe,1,0,1,0,0,0,0,0,1,1,0,0
6254,partai politik koalisi dukung gaduh jokowi sulit menang pilih presiden,1,0,0,1,0,0,0,0,1,0,1,0
6255,ajeng paham sih babi ahok bicara santun bangsat tai anjing setan intonasi familiar tuntun,1,1,1,0,0,0,0,0,1,1,0,0
6256,goblok banget lek tahan jokowi utang sing go bangun pirang persen podo melek data picek,1,1,1,0,0,0,1,0,0,1,0,0
6257,lengket permen karet tempel pantat guru,0,1,0,0,0,0,0,0,0,0,0,0
6258,kayak komunis harga jasad manusiacebongkomunis,1,1,0,1,0,1,0,0,0,0,1,0
6259,agama kristen ajar menghakimisilahkan boleh agama sobat,0,0,0,0,0,0,0,0,0,0,0,0
6260,presiden tolong serah daftar penting orang merana,1,0,0,1,0,0,0,0,1,0,0,1
6261,fakta prabowo cebong aku prabowo ketua partai dil tugas partai prabowo militer dil tukang kayu prabowo gagah tampan dil tega tulis prabowo pandai bahasa inggris jerman dil anu,1,1,1,0,0,0,0,0,1,1,0,0
6262,barusan sopir taksi gubernur sesal pilih ahok tipu,1,0,1,0,0,0,0,0,1,1,0,0
6263,seram yel tikus lubang jamban,0,0,0,0,0,0,0,0,0,0,0,0
6264,kampret typonya email kantor gue etik serpong pas kirim r nya,0,1,0,0,0,0,0,0,0,0,0,0
6265,rejim pkilengserkan jokowi pimpin tukang kriminalisasi ulama,1,0,1,0,1,1,0,0,0,0,0,1
6266,he poop onta songong ya,1,1,1,0,0,0,0,0,1,1,0,0
6267,perodua bekal alat ganti myvi,0,0,0,0,0,0,0,0,0,0,0,0
6268,larut boros janji tepat ubah undang undang pilih presiden langsung periode rezim laksana bohong tahu ngeles periode,1,0,1,0,0,0,0,0,1,1,0,0
6269,salah jalur hukum untung tai manusia bicara coba bicara tai tuntut,0,1,0,0,0,0,0,0,0,0,0,0
6270,katolik kristen reformisprotestan oikumene rangka satu ikut kristus hierarki persis zaman r,0,0,0,0,0,0,0,0,0,0,0,0
6271,subhanallah sekolah sekolah kristen iman percaya allah agama islam,0,0,0,0,0,0,0,0,0,0,0,0
6272,badan eksekutif mahasiswa ri henti calon jokowi pilih presiden,0,0,0,0,0,0,0,0,0,0,0,0
6273,kontolkirimin,0,1,0,0,0,0,0,0,0,0,0,0
6274,anjing ayam kampus ya,1,1,1,0,0,0,0,1,0,1,0,0
6275,dewan timbang presiden dewan timbang presiden gelar temu wicara kuat ideologi pancasila tanggulang konten muat sara amp langgar informasi transaksi elektronik hadir narasumber menteri agama ketua komisi siar indonesia pimpin media menteri,0,0,0,0,0,0,0,0,0,0,0,0
6276,istri meni ekumene katolik istri protestan kenan katolik agama kristiani izin khusus gereja sah,0,0,0,0,0,0,0,0,0,0,0,0
6277,kayak tai mencret anjir,0,1,0,0,0,0,0,0,0,0,0,0
6278,kacung asing,1,1,0,1,0,0,0,0,1,0,1,0
6279,contoh demokratnjangankan separtainbesanpun dipidanakannpdip isi bajing,1,1,0,1,0,0,0,0,1,0,1,0
6280,cebong kafir munafik alay goblok haha,1,1,1,0,0,0,0,0,1,1,0,0
6281,ucup bikin gerak cepat khusus anak jief mak kunti deh geng marah ya,0,0,0,0,0,0,0,0,0,0,0,0
6282,erti ekonomi mending bicara min respon tuit negatif,0,0,0,0,0,0,0,0,0,0,0,0
6283,sumpah gue ngaceng habis lihat video ngentot isap kontol gagah edan lihat bot nya,0,1,0,0,0,0,0,0,0,0,0,0
6284,siap harap cendana bantu habis habis hambalangnkalo gagalnsemua tamatnkarna sih sipit kuasa nynunann,0,0,0,0,0,0,0,0,0,0,0,0
6285,bbb for bangsat,0,1,0,0,0,0,0,0,0,0,0,0
6286,ayo bangsa indonesia sih etnis cina perompak aset negara,1,0,0,1,0,1,0,0,0,0,0,1
6287,kader sih partai bejat nama malu,1,1,0,1,0,0,0,0,1,0,1,0
6288,cebong,1,1,0,1,0,0,0,0,1,0,1,0
6289,budaya kota solo,0,0,0,0,0,0,0,0,0,0,0,0
6290,maki bilang cari umur no enak bego,0,1,0,0,0,0,0,0,0,0,0,0
6291,via sandiaga uno bantah asma dewi rawan aniessandi bokirnya anies sandi enakenak makan hidup mewah tipu,1,0,1,0,0,0,0,0,1,1,0,0
6292,kafir,0,0,0,0,0,0,0,0,0,0,0,0
6293,gubernur wakil gubernur suasana tenang sejuk daerah khusus ibukota tau suasana kayak asa tenang sejuk rizal,0,0,0,0,0,0,0,0,0,0,0,0
6294,ganti presiden ganti siapanmental kacung mw ganti presiden kacung kacung kacung mw pimpin kacung,1,1,1,0,0,0,0,0,1,1,0,0
6295,rizieq tau pantat tau pancasilangara gara pantat kabur pulang pulang,1,1,1,0,0,0,0,0,1,1,0,0
6296,asimilasi masuk pola dominasi budaya hilang budaya masuk dominasi hilang budaya rumus asimilasi abc,0,0,0,0,0,0,0,0,0,0,0,0
6297,allah subhanahu wa taala bohong dungu biadab penuh janji allah janji harta rampas,1,1,0,1,1,0,0,0,0,0,1,0
6298,nya sok munafik sih larang agama ku agama baca ajar maaf ya dosa tambah dosa,0,0,0,0,0,0,0,0,0,0,0,0
6299,fiksi sifat imajiner naratif fiksiimajinasi hukum wajib percaya percaya sesuai narasi pikir orang agama hukum wajib percaya firman,0,0,0,0,0,0,0,0,0,0,0,0
6300,bikin frame cebong banget,1,1,1,0,0,0,0,0,1,1,0,0
6301,masak eh ajak ngentot sial,0,1,0,0,0,0,0,0,0,0,0,0
6302,kejar setor cina djarot lengser rezim jongos cina bahaya bangsa negara hukum undang undang konstitusi labrak,1,1,1,0,0,1,0,0,0,1,0,0
6303,jokowi kecut mundur jabat presiden,1,0,1,0,0,0,0,0,1,1,0,0
6304,buku isi alam tulis buruh migran jordania alam tugas satu tugas tenaga kerja indonesia staf khusus menteri tenaga kerja transmigrasi staf khusus gagas cak imin,0,0,0,0,0,0,0,0,0,0,0,0
6305,udik gay,1,1,1,0,0,0,0,1,0,1,0,0
6306,retweeted nana kutip erdogan ajak anies salat samping anies diri apit erdogan menteri menteri energi berat albayrak saf depan kelas gubernur,0,0,0,0,0,0,0,0,0,0,0,0
6307,oi tai join tag closed agency basic,0,1,0,0,0,0,0,0,0,0,0,0
6308,agus provokasi rakyat tuhan anggap setan partai amin periksa jiwa,1,1,1,0,0,0,0,0,1,1,0,0
6309,ide sama derajat asal era reformasi luther abad tolak dominasi politik ekonomi gereja katolik aju konsep tolak legitimasi religius kaum pendeta katolik demokrasi,0,0,0,0,0,0,0,0,0,0,0,0
6310,pikir copras capresskrng urus hutang impor tarif dasar listrik bahan bakar minyak dolar tumbuh ekonomi premium langka juta lapang kerja daya beli masyarakat melorotitu pusing,1,0,1,0,0,0,0,0,1,1,0,0
6311,cina benalu negara satu republik indonesia,1,1,0,1,0,1,0,0,0,0,1,0
6312,impor wakil gubernur jabar prestasi bagus khofifah emil jawa timur,0,0,0,0,0,0,0,0,0,0,0,0
6313,santri dukung cegah terorisme damai cirebon,0,0,0,0,0,0,0,0,0,0,0,0
6314,anjir,0,1,0,0,0,0,0,0,0,0,0,0
6315,kecoa komplain guna bahasa cina umumsedangkan bahasa inggris depermasalahkankarena kecoa takut orang bulepengecut doang,1,1,0,1,0,0,0,0,1,0,1,0
6316,trade war amp tensi geopolitik reda fokus indikator ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
6317,member munafik,0,0,0,0,0,0,0,0,0,0,0,0
6318,tai gue banget amp ngejarngejar gue eh pas gue sayang nyaman cuek amp pergi,0,1,0,0,0,0,0,0,0,0,0,0
6319,sipit cakap,0,0,0,0,0,0,0,0,0,0,0,0
6320,isi lini danilla anjing,0,1,0,0,0,0,0,0,0,0,0,0
6321,bijak om jokowi diktator wajah lugu nya om,1,0,1,0,0,0,1,0,0,1,0,0
6322,pakai kolak pisang es campur pancing buaya deh,0,0,0,0,0,0,0,0,0,0,0,0
6323,open follow for rupiah follow nih rupiah sok cantik pacar kayak tai,1,1,1,0,0,0,0,0,1,1,0,0
6324,kepala kerucut tradisi budaya bisa mati,0,0,0,0,0,0,0,0,0,0,0,0
6325,gas batas nolelahpemula,0,0,0,0,0,0,0,0,0,0,0,0
6326,otak cebong susah iya baliho jokowi mana kampanye sembako pakai anggar dapat belanja negara waras,1,1,1,0,0,0,0,0,1,1,0,0
6327,bacot,1,1,1,0,0,0,0,0,1,1,0,0
6328,,0,0,0,0,0,0,0,0,0,0,0,0
6329,ngewe ngewe hadiah,0,1,0,0,0,0,0,0,0,0,0,0
6330,kangmas mbakyunsuka onta kapalnalesane jalmbah cempreng baca sms jowal jawil ojek online lalikirim salam request lagu palapa fm tunggu,0,0,0,0,0,0,0,0,0,0,0,0
6331,dungu budak islam tiada tuhan merintahkan salat allah subhanahu wa taala biadab,1,1,0,1,1,0,0,0,0,0,1,0
6332,tim kagum hotel acara turnamen golf gubernur cup bandung giri gahana golf amp resort,0,0,0,0,0,0,0,0,0,0,0,0
6333,pengaruh sih wilayah kacrut kemarin benerbener rugi konsumen,0,1,0,0,0,0,0,0,0,0,0,0
6334,putus hubung diplomatik myanmar jokowi turun,1,0,1,0,0,0,0,0,1,0,0,1
6335,adik orang sayang mami lahir anak tuyul,0,0,0,0,0,0,0,0,0,0,0,0
6336,guru privat koja tk sekolah dasar uji nasional simak oi seleksi masuk guru negeri matematika fisika kimia biologi akuntansi ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
6337,mas mas malu muslim mas ahok diam sukma diam reaksi puas pemamaran rocky,1,0,1,0,0,0,0,0,1,1,0,0
6338,ya beda dunia in aneh coba simak duluitu masakan garamistlhnyandi dunia pria bagus cewek bagus kgaatau kristen islam,0,0,0,0,0,0,0,0,0,0,0,0
6339,takut rezim,0,0,0,0,0,0,0,0,0,0,0,0
6340,cacat lgbt ruang konon bebas hak hedonisme rancak radio head,0,0,0,0,0,0,0,0,0,0,0,0
6341,syarat tai chi tau main lawan tau materi,0,0,0,0,0,0,0,0,0,0,0,0
6342,hadap,0,0,0,0,0,0,0,0,0,0,0,0
6343,kerja anak gue senyum anak menang bilang papa pah cici kayak vampir taringnyanbangsadnmakasih deeengue sedot ubun ubun,1,1,1,0,0,0,0,0,1,1,0,0
6344,muhammadiyah kritis perintah jokowi otoriter,1,0,1,0,0,0,0,0,1,1,0,0
6345,agama budaya budaya pengaruh kristen yunani yahudi gereja purba rasul paulus turun tangan reda konflik ajar dida,0,0,0,0,0,0,0,0,0,0,0,0
6346,mampus ucup direct message mas raka,1,1,1,0,0,0,0,0,1,1,0,0
6347,duuuuhhhh jaya suprana kristen guru beliau aku muslim,0,0,0,0,0,0,0,0,0,0,0,0
6348,haha gue maki agama islam ayo haha debat model idih level debat salah tangkap kalimat bikin malu malu cebong islam agama haha sungguh kaum cebong kakak,1,1,1,0,1,0,0,0,0,1,0,0
6349,ireng kafir sisannasu,1,1,1,0,1,0,1,0,0,1,0,0
6350,orang percaya sejarah ditulisdifilmkan pkinsaat kuliah twitter blok keluarga cendana follow sayandan sentuh nasib puluh juta keluarga stigma humanit,0,0,0,0,0,0,0,0,0,0,0,0
6351,sih dungu bin dungu dungu operasi inteligen bikin anarkisme ribu massa libat anggota intel wesgak mutu orang modal mulut njeplak,1,1,1,0,0,0,0,0,1,1,0,0
6352,dasar duo homo sarap aduh pusing pala bebi,1,1,1,0,0,0,0,1,0,1,0,0
6353,kafir jokowi licik picik culas,1,1,1,0,1,0,0,0,0,1,0,0
6354,tes testndisini gue cerita cerita haha gue cerita dokter forensik hubung langsung makhluk,0,0,0,0,0,0,0,0,0,0,0,0
6355,sok gaya kali urus lahan cak urus wakil pilih kepala daerah ya sumatra utara bajak tanah djarot calon narapidana,1,0,1,0,0,0,0,0,1,1,0,0
6356,jimin ganteng banget bangkai,0,1,0,0,0,0,0,0,0,0,0,0
6357,aceh sekolah sekolah kristen guru sekolah muslim pakai peci buddha yany sekolah aceh aceh berita paksa pakai jilbab paksa,0,0,0,0,0,0,0,0,0,0,0,0
6358,gubernur gue,0,0,0,0,0,0,0,0,0,0,0,0
6359,malu dah nih gue pikir jokowi pikir cebong kampret hidup gue tetangga cuek orang jarang sapa mentwit doang tau negara aduh anjing,1,1,1,0,0,0,0,0,1,1,0,0
